,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF
2017-12-07,,,,,,,1820549919.1284175,,,,,,,,2184600067.138672,,22917681152.0,,,3197490097.0458984,,,,,,,,,11992277343.75,,,,,,,,,,90122872985.83984,1660500000.0,1434879981.994629,,,9879210090.637207,,14872319824.21875,,,4881985024.0,3067742960.6400003
2017-12-08,,,,,,,1837509902.954101,,,,,,,,2204399932.861328,,22917681152.0,,,3244129951.477051,,,,,,,,,12158080322.265625,,,,,,,,,,89168934478.75977,1658450031.2805176,1422490036.0107422,,,9976229667.663574,,14626560058.59375,,,4881985024.0,3067742960.6400003
2017-12-11,,,,,,,1857120048.5229492,,,,,,,,2202199966.430664,,22917681152.0,,,3253140056.610107,,,,,,,,,12701224121.09375,,,,,,,,,,89633671119.68994,1654349937.4389648,1447860054.0161133,,,10306890060.424805,,14707199707.03125,,,4881985024.0,3109643943.358139
2017-12-12,,,,,,,1834859943.389893,,,,,,,,2184600067.138672,,22917681152.0,,,3268509902.9541016,,,,,,,,,12979174194.335938,,,,,,,,,,90037263359.06982,1568250000.0,1589460031.5093994,,,10038600151.062012,,14622720703.125,,,4881985024.0,3109643943.358139
2017-12-13,,,,,,,1849700080.871582,,,,,,,,2226399932.861328,,22917681152.0,,,3228759902.9541016,,,,,,,,,14026761718.75,,,,,,,,,,90612065521.24023,1560049968.7194824,1433110054.0161133,,,10217789909.362793,,13896959472.656246,,,4881985024.0,3109643943.358139
2017-12-14,,,,,,,1843339935.3027344,,,,,,,,2202199966.430664,,22917681152.0,,,3139720088.95874,,,,,,,,,14117799072.265625,,,,,,,,,,90819982612.60986,1529299968.7194824,1492699954.9865723,,,10219770332.336426,,14211839355.46875,,,4881985024.0,3109643943.358139
2017-12-15,,,,,,,1841220088.9587407,,,,,,,,2228600067.138672,,22917681152.0,,,3199080032.348633,,,,,,,,,14025441772.460938,,,,,,,,,,92519951866.1499,1558000000.0,1534590013.5040283,,,10416780120.84961,,14219519531.250004,,,4881985024.0,3109643943.358139
2017-12-18,,,,,,,1840160064.6972656,,,,,,,,2290199966.430664,,22917681152.0,,,3288649959.564209,,,,,,,,,14342532348.632812,,,,,,,,,,92116359626.77002,1572349937.4389648,1528099977.4932861,,,10654380271.911623,,14496000000.0,,,4881985024.0,3099168482.562482
2017-12-19,,,,,,,1850759902.954101,,,,,,,,2292399932.861328,,22917681152.0,,,3264799919.128418,,,,,,,,,14481506713.867188,,,,,,,,,,91113500000.0,1564150062.5610352,1548750000.0,,,10467270332.336426,,14177279296.875,,,4881985024.0,3099168482.562482
2017-12-20,,,,,,,1848640056.6101074,,,,,,,,2323199966.430664,,22917681152.0,,,3256850040.435791,,,,,,,,,13849084594.726562,,,,,,,,,,90502000000.0,1543650062.5610352,1562319972.9919434,,,10418759788.513182,,13693439941.40625,,,4881985024.0,3203920796.4459004
2017-12-21,,,,,,,1856060024.2614746,,,,,,,,2336399932.861328,,22917681152.0,,,3256319927.2155757,,,,,,,,,14009170043.945312,,,,,,,,,,90526455894.47021,1527250000.0,1607750000.0,,,10375200302.124022,,13774079589.843754,,,4881985024.0,3292211957.76
2017-12-22,,,,,,,1857120048.5229492,,,,,,,,2288000000.0,,22917681152.0,,,3262680072.7844243,,,,,,,,,13846005615.234375,,,,,,,,,,90367469253.54004,1504700031.2805176,1593000000.0,,,10282140060.424805,,13493759765.625004,,,4881985024.0,3292211957.76
2017-12-26,,,,,,,1863479991.9128418,,,,,,,,2279199966.430664,,22917681152.0,,,3238299919.128418,,,,,,,,,14006970581.054688,,,,,,,,,,90832205894.47021,1504700031.2805176,1611879981.994629,,,10379159637.451172,,13459199707.031254,,,4881985024.0,3292211957.76
2017-12-27,,,,,,,1837509902.954101,,,,,,,,2252800033.569336,,22917681152.0,,,3234589935.302735,,,,,,,,,14029400268.554688,,,,,,,,,,91223565521.24023,1506750000.0,1646099977.4932861,,,10345500000.0,,13728000000.0,,,4881985024.0,3304183625.6347203
2017-12-28,,,,,,,1796169967.6513677,,,,,,,,2226399932.861328,,22917681152.0,,,3219220088.95874,,,,,,,,,13885080322.265625,,,,,,,,,,90709907760.62012,1510849937.4389648,1739909986.4959717,,,10136609939.575195,,13489920410.15625,,,4881985024.0,3304183625.6347203
2017-12-29,,,,,,,1738399959.5642095,,,,,,,,2193399932.861328,,22917681152.0,,,3193779911.04126,,,,,,,,,13845040161.132812,,,,,,,,,,90037263359.06982,1510849937.4389648,1847879981.994629,,,9999000000.0,,13313279296.874996,,,4881985024.0,3304183625.6347203
2018-01-02,,,,,,,1737319992.0654297,,,,,,,,2235199966.430664,,22917681152.0,,,3157740097.0458984,,,,,,,,,14193519409.179688,,,,,,,,,,90158635528.56445,1566200031.2805176,1336009986.8774414,,,10127039794.921873,,13708429306.030273,,,4881985024.0,3337105643.4530416
2018-01-03,,,,,,,1735239944.4580083,,,,,,,,2288000000.0,,22917681152.0,,,3204379951.477051,,,,,,,,,14488319946.289062,,,,,,,,,,93711750000.0,1615400062.5610352,1212600032.8063965,,,10344000000.0,,14140490520.477295,,,4881985024.0,3304183625.6347203
2018-01-04,,,,,,,1817400039.672851,,,,,,,,2283600067.138672,,22917681152.0,,,3231410064.697266,,,,,,,,,14338720214.84375,,,,,,,,,,93687334098.81592,1605150062.5610352,1175620006.5612793,,,10555199707.031252,,14439899421.691895,,,4881985024.0,3304183625.6347203
2018-01-05,,,,,,,1820000000.0,,,,,,,,2290199966.430664,,22917681152.0,,,3330520008.087158,,,,,,,,,14558279785.15625,,,,,,,,,,96092696273.80371,1568250000.0,1212600032.8063965,,,10615680175.78125,,15592059768.676758,,,4881985024.0,3304183625.6347203
2018-01-08,,,,,,,1784639984.1308594,,,,,,,,2292399932.861328,,22917681152.0,,,3342709983.8256836,,,,,,,,,14994760375.976562,,,,,,,,,,96520053726.19629,1584650062.5610352,1190240013.1225586,,,10785599853.515625,,15448039363.861084,,,4881985024.0,3304183625.6347203
2018-01-09,,,,,,,1791919952.3925781,,,,,,,,2292399932.861328,,22917681152.0,,,3274339935.302735,,,,,,,,,14856599731.445312,,,,,,,,,,96690992980.95703,1570299968.7194824,1157990013.1225586,,,10630080322.265625,,15493520404.815672,,,4881985024.0,3304183625.6347203
2018-01-10,,,,,,,1784120071.4111328,,,,,,,,2307800033.569336,,22917681152.0,,,3215509902.9541016,,,,,,,,,14940199462.890625,,,,,,,,,,96910773353.57666,1525200031.2805176,1174759986.8774414,,,10656000000.0,,15478360057.83081,,,4881985024.0,3307176614.43348
2018-01-11,,,,,,,1813239944.4580083,,,,,,,,2376000000.0,,22917681152.0,,,3256319927.2155757,,,,,,,,,15048879516.601562,,,,,,,,,,97374750000.0,1535450031.2805176,1157990013.1225586,,,10668479736.328123,,16031699710.845947,,,4881985024.0,3479269455.36
2018-01-12,,,,,,,1814800079.3457031,,,,,,,,2371600067.138672,,22917681152.0,,,3265330032.348633,,,,,,,,,15068680053.710938,,,,,,,,,,98339341117.85889,1553900062.5610352,1143370006.5612793,,,10828800292.968748,,15633750000.0,,,4881985024.0,3479269455.36
2018-01-15,,,,,,,1814800079.3457031,,,,,,,,2371600067.138672,,22917681152.0,,,3265330032.348633,,,,,,,,,15068680053.710938,,,,,,,,,,98339341117.85889,1553900062.5610352,1143370006.5612793,,,10828800292.968748,,15633750000.0,,,4881985024.0,3479269455.36
2018-01-16,,,,,,,1809080047.6074219,,,,,,,,2323199966.430664,,22917681152.0,,,3191129951.477051,,,,,,,,,14953400268.554688,,,,,,,,,,98192817764.28223,1558000000.0,1122300016.4031982,,,10744319824.21875,,14902279884.338379,,,4881985024.0,3588510965.1212416
2018-01-17,,,,,,,1812199920.6542964,,,,,,,,2362800033.569336,,22917681152.0,,,3237240097.0458984,,,,,,,,,14979800537.109375,,,,,,,,,,100695871490.47852,1572349937.4389648,1125310003.2806396,,,11031360351.5625,,15182740520.477295,,,4881985024.0,3627418959.040621
2018-01-18,,,,,,,1799199920.6542964,,,,,,,,2351800033.569336,,22917681152.0,,,3247839935.302735,,,,,,,,,15042720214.84375,,,,,,,,,,101269742980.95703,1566200031.2805176,1158850032.8063965,,,11020800292.968748,,15262330173.492432,,,4881985024.0,3621433267.266959
2018-01-19,,,,,,,1799199920.6542964,,,,,,,,2380399932.861328,,22917681152.0,,,3310910064.697266,,,,,,,,,15193639892.578125,,,,,,,,,,102368635528.56445,1568250000.0,1121439996.7193604,,,11086080322.265625,,16130240520.477295,,,4881985024.0,3655851779.4846597
2018-01-22,,,,,,,1812720031.7382808,,,,,,,,2380399932.861328,,22917681152.0,,,3314620048.522949,,,,,,,,,15499879516.601562,,,,,,,,,,102539584098.81592,1576450031.2805176,1030279960.6323242,,,11465280029.296875,,17164910346.984863,,,4881985024.0,3637894134.0124216
2018-01-23,,,,,,,1789839904.7851558,,,,,,,,2371600067.138672,,22917681152.0,,,3372919967.651367,,,,,,,,,15638919677.734375,,,,,,,,,,102820408882.14111,1574400062.5610352,996310003.2806396,,,11394240234.374998,,17058789363.861084,,,4881985024.0,3637894134.0124216
2018-01-24,,,,,,,1781000000.0,,,,,,,,2299000000.0,,22917681152.0,,,3286529911.04126,,,,,,,,,15646400268.554688,,,,,,,8730800228.118896,,,102209908882.14111,1621549968.7194824,951160036.0870361,,,11488319824.21875,,16797279884.338379,,,4881985024.0,3697752474.882482
2018-01-25,,,,,,,1734199920.6542964,,,,,,,,2332000000.0,,22917681152.0,,,3302959983.8256836,,,,,,,,,15842639892.578125,,,,,,,8760699771.881104,,,102979135528.56445,1652299968.7194824,959329977.0355225,,,11990400146.484375,,17100479595.18433,,,4881985024.0,3766589783.6452804
2018-01-26,,,,,,,1748239944.4580083,,,,,,,,2393600067.138672,,22917681152.0,,,3373979991.912842,,,,,,,,,16801839355.46875,,,,,,,8727810159.683228,,,104334446273.80371,1678950031.2805176,989430009.841919,,,12390720703.125004,,17422630462.64649,,,4881985024.0,3766589783.6452804
2018-01-29,,,,,,,1712879928.5888672,,,,,,,,2389199966.430664,,22917681152.0,,,3275399959.564209,,,,,,,,,17171879516.601562,,,,,,,8366019863.128662,,,102942507019.04297,1678950031.2805176,915470039.3676758,,,12220800292.968748,,17217970115.66162,,,4881985024.0,3786043637.6930413
2018-01-30,,,,,,,1706120071.4111328,,,,,,,,2422199966.430664,,22917681152.0,,,3275399959.564209,,,,,,,,,17000279785.15625,,,,,,,8213529794.692993,,,102295378509.52148,1697400062.5610352,878490013.1225586,,,11924159912.109375,,17252080173.49243,,,4881985024.0,3786043637.6930413
2018-01-31,,,,,,,1727959976.196289,,,,,,,,2365000000.0,,22917681152.0,,,3246779911.04126,,,,,,,,,17032400268.554688,,,,,,,8354060159.683228,,,104175719627.38037,1736349937.4389648,872899967.1936035,,,12280319824.21875,,17778889942.16919,,,4881985024.0,3786043637.6930413
2018-02-01,,,,,,,1727440063.4765625,,,,,,,,2358399932.861328,,22917681152.0,,,3274339935.302735,,,,,,,,,16665440429.6875,,,,,,,8222500000.0,,,95726401863.09814,1734299968.7194824,847100032.8063965,,,12122879882.8125,,16846550289.154053,,,4881985024.0,3509198768.7069592
2018-02-02,,,,,,,1714959976.196289,,,,,,,,2321000000.0,,22917681152.0,,,3151910064.697266,,,,,,,,,16209160644.53125,,,,,,,8255390182.495117,,,93491969627.38037,1742500000.0,849680009.841919,,,12011520263.671877,,16528190231.323242,,,4881985024.0,3509198768.7069592
2018-02-05,,,,,,,1683760055.5419922,,,,,,,,2263800033.569336,,22917681152.0,,,3041140056.610107,,,,,,,,,15487559570.3125,,,,,,,8201570091.247559,,,91214807235.71777,1668700031.2805176,845379993.4387207,,,11356800292.968748,,15546580173.492432,,,4881985024.0,3685780807.007762
2018-02-06,,,,,,,1695199920.6542964,,,,,,,,2279199966.430664,,22917681152.0,,,3048560024.2614746,,,,,,,,,15420239624.023438,,,,,,,8201570091.247559,,,92405280372.61963,1697400062.5610352,947290029.5257568,,,11725439941.40625,,15770190231.323242,,,4881985024.0,3628915453.4400005
2018-02-07,,,,,,,1733160095.2148442,,,,,,,,2268199966.430664,,22917681152.0,,,3039549919.128418,,,,,,,,,15116199462.890625,,,,,,,8416849885.940552,,,92295385528.56445,1719950031.2805176,989000000.0,,,11840639648.4375,,15792929306.030273,,,4881985024.0,3628915453.4400005
2018-02-08,,,,,,,1704040023.803711,,,,,,,,2178000000.0,,22917681152.0,,,2961109943.389893,,,,,,,,,15193639892.578125,,,,,,,8366019863.128662,,,88302719627.38037,1713799968.7194824,947720039.3676758,,,11376960205.078127,,14970500000.0,,,4881985024.0,3576539297.246521
2018-02-09,,,,,,,1693639984.1308594,,,,,,,,2213199966.430664,,22917681152.0,,,2978069927.2155757,,,,,,,,,14777839355.46875,,,,,,,8372000000.0,,,91269750000.0,1713799968.7194824,949439996.7193604,,,11476800292.968748,,14997029884.338379,,,4881985024.0,3576539297.246521
2018-02-12,,,,,,,1742000000.0,,,,,,,,2255000000.0,,22917681152.0,,,2963229991.912842,,,,,,,,,15551800537.109375,,,,,,,8485619749.069214,,,91916878509.52148,1734299968.7194824,974810003.2806396,,,12282240234.374998,,15129679306.030273,,,4881985024.0,3576539297.246521
2018-02-13,,,,,,,1722760055.5419922,,,,,,,,2270399932.861328,,22917681152.0,,,3138129951.477051,,,,,,,,,16126440429.6875,,,,,,,8333130250.930786,,,91538371490.47852,1771200031.2805176,946000000.0,,,12101759765.625002,,15959690231.323242,,,4881985024.0,3509198768.7069592
2018-02-14,,,,,,,1742519912.719726,,,,,,,,2367199966.430664,,22917681152.0,,,3204379951.477051,,,,,,,,,16531239624.023438,,,,,,,8321169977.18811,,,94346665901.18408,1793750000.0,971370006.5612793,,,13205759765.625004,,15861149421.691895,,,4881985024.0,3561574640.5730414
2018-02-15,,,,,,,1801800079.3457031,,,,,,,,2417800033.569336,,22917681152.0,,,3189540016.1743164,,,,,,,,,16678199462.890625,,,,,,,8694919977.18811,,,95598192764.28223,1838849937.4389648,977389980.3161621,,,13243199707.031254,,16785910346.984863,,,4881985024.0,3561574640.5730414
2018-02-16,,,,,,,2030080047.6074219,,,,,,,,2464000000.0,,22917681152.0,,,3203319927.2155757,,,,,,,,,16274279785.15625,,,,,,,9077640182.495117,,,95689773353.57666,1873700031.2805176,986850032.8063965,,,13202879882.8125,,16717690231.323242,,,4881985024.0,3561574640.5730414
2018-02-19,,,,,,,2030080047.6074219,,,,,,,,2464000000.0,,22917681152.0,,,3203319927.2155757,,,,,,,,,16274279785.15625,,,,,,,9077640182.495117,,,95689773353.57666,1873700031.2805176,986850032.8063965,,,13202879882.8125,,16717690231.323242,,,4881985024.0,3561574640.5730414
2018-02-20,,,,,,,2119000000.0,,,,,,,,2475000000.0,,22917681152.0,,,3223990097.0458984,,,,,,,,,16534319946.289062,,,,,,,9478300228.118896,,,94090257019.04297,1830650062.5610352,941699983.5968018,,,13706879882.8125,,17028470115.661621,,,4881985024.0,3494234112.0334797
2018-02-21,,,,,,,2095080047.6074219,,,,,,,,2499199966.430664,,22917681152.0,,,3195370048.522949,,,,,,,,,16426959838.867188,,,,,,,9675640182.495117,,,93418712608.3374,1845000000.0,915899967.1936035,,,12758399414.0625,,16713899421.691895,,,4881985024.0,3494234112.0334797
2018-02-22,,,,,,,2096120071.4111328,,,,,,,,2446399932.861328,,22917681152.0,,,3513900161.743164,,,,,,,,,16258000000.0,,,,,,,9624809589.385986,,,94871696273.80371,1857299968.7194824,927509986.8774414,,,12881279296.874996,,17017100578.308105,,,4881985024.0,3554092454.4
2018-02-23,,,,,,,2089879928.5888667,,,,,,,,2512399932.861328,,22917681152.0,,,3508599838.256836,,,,,,,,,17039440429.6875,,,,,,,9678629680.633545,,,97301492980.95703,1888049968.7194824,901279960.6323242,,,13152000000.0,,17001940231.323242,,,4881985024.0,3726185295.326521
2018-02-26,,,,,,,2151239944.4580083,,,,,,,,2499199966.430664,,22917681152.0,,,3522910064.6972647,,,,,,,,,17272639892.578125,,,,,,,9705539726.257324,,,96886348136.90186,1920849937.4389648,886660036.0870361,,,13081920410.15625,,17642449710.845947,,,4881985024.0,3634901431.0375185
2018-02-27,,,,,,,2245360015.8691406,,,,,,,,2455199966.430664,,22917681152.0,,,3495349838.256836,,,,,,,,,16519360107.421875,,,,,,,9696570091.247559,,,97020658882.14111,1875750000.0,885800016.4031982,,,13215360351.5625,,17399889942.16919,,,4881985024.0,3634901431.0375185
2018-02-28,,,,,,,2288000000.0,,,,,,,,2424399932.861328,,22917681152.0,,,3451889854.4311523,,,,,,,,,17070680053.710938,,,,,,,9639760501.861572,,,96959614471.43555,1867549968.7194824,885370006.5612793,,,13268160644.531254,,17452949710.845947,,,4881985024.0,3634901431.0375185
2018-03-01,,,,,,,2278120071.411133,,,,,,,,2406800033.569336,,22917681152.0,,,3466730194.091798,,,,,,,,,16956720214.84375,,,,,,,9603879680.633545,,,96019439254.76074,1861400062.5610352,884939996.7193604,,,13137600585.9375,,17437789363.861084,,,4881985024.0,3726185295.326521
2018-03-02,,,,,,,2342599960.3271484,,,,,,,,2492600067.138672,,22917681152.0,,,3495349838.256836,,,,,,,,,17114239624.023438,,,,,,,9968660045.62378,,,96300273353.57666,1875750000.0,921490013.1225586,,,13128000000.0,,17441580173.49243,,,4881985024.0,3765093289.2459
2018-03-05,,,,,,,2302040023.803711,,,,,,,,2525600067.138672,,22917681152.0,,,3460370048.522949,,,,,,,,,17199160644.53125,,,,,,,10034440410.614014,,,96544469627.38037,1871650062.5610352,941699983.5968018,,,13371839355.468746,,19109179306.030273,,,4881985024.0,3628915453.4400005
2018-03-06,,,,,,,2309319992.0654297,,,,,,,,2477199966.430664,,22917681152.0,,,3520790016.1743164,,,,,,,,,18051000000.0,,,,,,,10393239498.138428,,,96739834098.81592,1892150062.5610352,989000000.0,,,13584959472.65625,,18798399421.691895,,,4881985024.0,3796519096.9922385
2018-03-07,,,,,,,2300480087.2802734,,,,,,,,2519000000.0,,22917681152.0,,,3543580032.348633,,,,,,,,,17946720214.84375,,,,,,,10494899543.762207,,,97093915901.18408,1924950031.2805176,989430009.841919,,,13793279296.875,,19222880462.64649,,,4881985024.0,3796519096.9922385
2018-03-08,,,,,,,2311400039.6728516,,,,,,,,2545399932.861328,,22917681152.0,,,3578030113.220215,,,,,,,,,17482080322.265625,,,,,,,10402210273.742676,,,97521273353.57666,1927000000.0,1017379993.4387207,,,14151360351.5625,,19802750000.0,,,4881985024.0,3857873933.758139
2018-03-09,,,,,,,2304120071.411133,,,,,,,,2618000000.0,,22917681152.0,,,3597110145.5688477,,,,,,,,,18213360107.421875,,,,,,,10539750000.0,,,98546908882.14111,1972099937.4389648,988139980.3161621,,,14319360351.5625,,19893710636.138916,,,4881985024.0,4059895802.2077622
2018-03-12,,,,,,,2270839904.7851562,,,,,,,,2580600067.138672,,22917681152.0,,,3620429870.6054688,,,,,,,,,18042199462.890625,,,,,,,10820809589.385986,,,98412598136.90186,1963900062.5610352,977819990.158081,,,14222399414.0625,,20159009479.5227,,,4881985024.0,3666326952.9600005
2018-03-13,,,,,,,2080000000.0,,,,,,,,2549800033.569336,,22917681152.0,,,3585450080.871581,,,,,,,,,17882040161.132812,,,,,,,10746059589.385986,,,97924196273.80371,1929049968.7194824,978680009.841919,,,13950720703.125,,19643570693.969727,,,4881985024.0,3890795950.0800004
2018-03-14,,,,,,,2087800079.3457031,,,,,,,,2596000000.0,,22917681152.0,,,3583860145.5688477,,,,,,,,,17818680053.710938,,,,,,,10608519863.128662,,,101721507019.04297,1933150062.5610352,956750000.0,,,14040000000.0,,20697190231.323242,,,4881985024.0,3890795950.0800004
2018-03-15,,,,,,,2064400039.6728516,,,,,,,,2558600067.138672,,22917681152.0,,,3553120048.522949,,,,,,,,,17032839355.46875,,,,,,,10521809589.385986,,,100817969627.38037,1959799968.7194824,919339963.9129639,,,14151360351.5625,,20784360057.83081,,,4881985024.0,3890795950.0800004
2018-03-16,,,,,,,2100800079.3457031,,,,,,,,2530000000.0,,22917681152.0,,,3582269805.908202,,,,,,,,,16651360107.421875,,,,,,,10351379680.633545,,,100317364471.43555,1927000000.0,918050016.4031982,,,14133120117.1875,,20803309768.676758,,,4881985024.0,3890795950.0800004
2018-03-19,,,,,,,1996279968.2617188,,,,,,,,2554199966.430664,,22917681152.0,,,3505950080.871581,,,,,,,,,16126440429.6875,,,,,,,9989589954.37622,,,98046303726.19629,1904450031.2805176,927939996.7193604,,,13979519531.25,,20685820693.969727,,,4881985024.0,3965618949.1200004
2018-03-20,,,,,,,2060239944.4580083,,,,,,,,2587199966.430664,,22917681152.0,,,3597110145.5688477,,,,,,,,,16048120483.398438,,,,,,,10339420547.485352,,,98730060745.23926,1929049968.7194824,906439996.7193604,,,14698560058.59375,,21864509479.5227,,,4881985024.0,3965618949.1200004
2018-03-21,,,,,,,2081040023.803711,,,,,,,,2629000000.0,,22917681152.0,,,3539339935.3027353,,,,,,,,,15921400268.554688,,,,,,,10764000000.0,,,98949841117.85889,1972099937.4389648,915040029.5257568,,,14342399414.0625,,21637110057.83081,,,4881985024.0,3965618949.1200004
2018-03-22,,,,,,,2052440063.476563,,,,,,,,2567399932.861328,,22917681152.0,,,3447120048.522949,,,,,,,,,15426400268.554688,,,,,,,10644399543.762207,,,95921757019.04297,1947500000.0,920199983.5968018,,,13963199707.03125,,20905639942.16919,,,4881985024.0,3928207449.6000004
2018-03-23,,,,,,,2009279968.2617188,,,,,,,,2508000000.0,,22917681152.0,,,3450299919.128419,,,,,,,,,15168120483.398438,,,,,,,10722140182.495117,,,93333242980.95703,1894200031.2805176,950300016.4031982,,,13599360351.5625,,19582929306.030273,,,4881985024.0,3953647281.2452803
2018-03-26,,,,,,,2056599960.3271484,,,,,,,,2591600067.138672,,22917681152.0,,,3645870048.522949,,,,,,,,,15549599731.445312,,,,,,,11242399543.762207,,,96397946273.80371,1951599937.4389648,975240013.1225586,,,13125120117.1875,,20295449710.845947,,,4881985024.0,3953647281.2452803
